"language","enjoyment","gender","age","comments","understand","education","approval_time","odb_stim","odb_param","odb_scale","screen_width","screen_height","condition","order","category_type","scale_factor_radius","scale_factor_orientation","browser","trial_number","trial_type","test_response","orientation_trial_stim","radius_change_stim","within_block_trial_number","radius_change_param","orientation_trial_param","radius_trial_param","orientation_response_stim","radius_response_param","block","orientation_change_param","radius_response_stim","trial_category","rt","orientation_change_stim","correct","radius_trial_stim","orientation_response_param","trial_training_block","radius_change","quadrant","orientation_trial","orientation_response","radius_response","orientation_change","subids","block_factor"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",85,"test","B",NA,NA,37,NA,526,142,NA,NA,2,NA,NA,"A",773,NA,FALSE,82,NA,"receptive",NA,1,134,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",86,"test","B",NA,NA,38,NA,467,565,NA,NA,2,NA,NA,"B",732,NA,TRUE,242,NA,"receptive",NA,2,119,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",87,"test","B",NA,NA,39,NA,264,294,NA,NA,2,NA,NA,"A",636,NA,FALSE,139,NA,"receptive",NA,3,69,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",88,"test","A",NA,NA,40,NA,279,12,NA,NA,2,NA,NA,"A",1028,NA,TRUE,33,NA,"receptive",NA,3,72,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",89,"test","B",NA,NA,41,NA,123,586,NA,NA,2,NA,NA,"B",1389,NA,TRUE,250,NA,"receptive",NA,4,33,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",90,"test","B",NA,NA,42,NA,581,522,NA,NA,2,NA,NA,"B",624,NA,TRUE,225,NA,"receptive",NA,2,148,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",91,"test","B",NA,NA,43,NA,229,563,NA,NA,2,NA,NA,"B",538,NA,TRUE,241,NA,"receptive",NA,4,60,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",92,"test","B",NA,NA,44,NA,212,70,NA,NA,2,NA,NA,"A",846,NA,FALSE,55,NA,"receptive",NA,3,56,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",93,"test","B",NA,NA,45,NA,38,274,NA,NA,2,NA,NA,"A",680,NA,FALSE,132,NA,"receptive",NA,3,12,NA,NA,NA,"20","2"
"english","Better Than Average","Male","23","Very fun hit","Yes","Some College",2015-11-02 01:47:54,142,300,"radius",1832,700,"active_receptive","order1","rule-based",2.65044247787611,3.99333333333333,"Chrome",94,"test","B",NA,NA,46,NA,160,519,NA,NA,2,NA,NA,"B",1310,NA,TRUE,224,NA,"receptive",NA,4,43,NA,NA,NA,"20","2"
